id	target
519130	0.6408094435075885
234045	0.1751472142533595
401256	0.03964882469555367
551070	0.02154328241284763
367285	0.01464741577735928
497998	0.13414471638608805
413082	0.5198019801980198
349893	0.01464741577735928
346337	0.41050903119868637
289979	0.024334668053005333
510818	0.840080971659919
235935	0.2119047619047619
532135	0.7649871276204487
564760	0.06540697674418605
277391	0.6513409961685823
336830	0.7649871276204487
356053	0.024334668053005333
293302	0.4283859800951969
322368	0.024334668053005333
406041	0.024334668053005333
569179	0.4872389791183295
191405	0.3197353914002205
489011	0.13414471638608805
265952	0.7157123834886817
193718	0.1400560224089636
241961	0.7902163687676388
522250	0.5875440658049353
486617	0.691085003455425
563039	0.23237597911227154
362649	0.024334668053005333
339305	0.8860759493670886
263778	0.6755470980019029
224013	0.0
454138	0.3302752293577982
459664	0.8752620545073375
380168	0.024334668053005333
442263	0.08763388510223953
564916	0.8154020385050963
552664	0.8190713665042125
375516	0.0967741935483871
259397	0.21220159151193635
467064	0.5397070161912105
202064	0.748730964467005
431603	0.2360717658168083
540647	0.8933002481389578
435816	0.34210526315789475
501826	0.024334668053005333
282874	0.18163471241170534
491298	0.14619883040935672
343207	0.6474820143884892
247970	0.5238095238095238
378911	0.07168458781362007
183596	0.35058430717863104
203517	0.7076566125290024
391872	0.13414471638608805
442383	0.024334668053005333
271895	0.6444444444444445
343358	0.016611295681063124
378462	0.6725958866036688
378961	0.06540697674418605
382273	0.7529722589167768
196833	0.8256880733944955
342913	0.833027185892726
192035	0.13414471638608805
404547	0.26570048309178745
562742	0.2119047619047619
240736	0.064
436997	0.024334668053005333
575372	0.10067114093959731
266796	0.024052065647990947
357881	0.024334668053005333
566114	0.024052065647990947
245887	0.36674816625916873
390833	0.024334668053005333
200478	0.04
430776	0.6282183316168898
313582	0.20352781546811397
551951	0.024334668053005333
160715	0.03964882469555367
216636	0.23696682464454977
277860	0.024052065647990947
213799	0.8933002481389578
194198	0.01464741577735928
458754	0.6544502617801047
252774	0.8190713665042125
432242	0.1444043321299639
453661	0.3120759837177748
404340	0.8224222585924713
450511	0.024334668053005333
342654	0.024334668053005333
491618	0.14285714285714285
507637	0.5326460481099656
148492	0.4251968503937008
257402	0.024334668053005333
478083	0.14084507042253522
196865	0.8224222585924713
561449	0.024334668053005333
503440	0.024334668053005333
388931	0.03964882469555367
277533	0.13414471638608805
565485	0.024334668053005333
487646	0.03964882469555367
353982	0.06540697674418605
563991	0.730804810360777
559959	0.02154328241284763
369250	0.4251968503937008
152339	0.39893617021276595
543473	0.024334668053005333
554140	0.7274590163934426
507895	0.024052065647990947
437055	0.7076566125290024
490329	0.592
157791	0.024334668053005333
541068	0.7803468208092486
494336	0.024334668053005333
301032	0.6675567423230975
220668	0.22595901208617972
273520	0.8256880733944955
337028	0.3129890453834116
382313	0.4967948717948718
459676	0.8190713665042125
362850	0.13414471638608805
242251	0.13414471638608805
589665	0.23160762942779292
501748	0.7289293849658315
543682	0.024052065647990947
569618	0.49645390070921985
227436	0.5397070161912105
395035	0.26894865525672373
381676	0.4861111111111111
389346	0.01464741577735928
310208	0.024334668053005333
284283	0.5454545454545454
474817	0.7022900763358778
341704	0.2542372881355932
175291	0.024334668053005333
213503	0.6800618238021638
443460	0.8163265306122449
475423	0.09803921568627451
432541	0.024334668053005333
265378	0.1751472142533595
359758	0.01464741577735928
166339	0.23696682464454977
559607	0.7649871276204487
439064	0.5337876206700738
564243	0.689444783404515
283124	0.6259259259259259
324991	0.0
277839	0.41050903119868637
562618	0.711892797319933
288035	0.024334668053005333
167025	0.024334668053005333
468854	0.024334668053005333
198237	0.024334668053005333
559817	0.024334668053005333
490131	0.12084592145015106
299534	0.024334668053005333
270124	0.8190713665042125
547457	0.024334668053005333
550631	0.19184652278177458
